"complex","target"
"LSm1-7 complex","LSM7"
"LSm1-7 complex","LSM2"
"LSm1-7 complex","LSM5"
"LSm1-7 complex","LSM4"
"LSm2-8 complex","LSM8"
"LSm2-8 complex","LSM3"
"LSm2-8 complex","LSM6"
"LSm2-8 complex","LSM7"
"LSm2-8 complex","LSM2"
"LSm2-8 complex","LSM5"
"LSm2-8 complex","LSM4"
"F1F0-ATP synthase, mitochondrial","ATP6"
"Nuclear pore complex","SEH1"
"NuRD.1 complex","MSI1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","CYT1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","QCR7"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX3"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX6"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX4"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX8"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","QCR8"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","QCR2"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","ACP1"
"Respiratory chain supercomplex (complex I, III, IV), mitochondrial, heart","COX2"
"SAP complex (Sin3-associated protein complex)","MSI1"
"SIN3-HDAC-SAP30-ARID4 complex","MSI1"
"TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial","TIM44"
"CTF18-CTF8-DCC1-RFC3 complex","RFC5"
"CTF18-CTF8-DCC1-RFC3 complex","CTF18"
"CTF18-CTF8-DCC1-RFC3 complex","DCC1"
"NRD complex (Nucleosome remodeling and deacetylation complex)","MSI1"
"TIM (TIM9, TIM10) complex, mitochondrial","TIM10"
"TIM (TIM9, TIM10) complex, mitochondrial","TIM9"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","RAD50"
"MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)","TRA1"
"Tacc1-chTOG-AuroraA  complex","STU2"
"Anti-HDAC2 complex","MSI1"
"RANBPM-Muskelin-TWA1-HSMpp8 complex","GID8"
"HDAC1-associated protein complex","MSI1"
"HDAC1-associated core complex cII","MSI1"
"HDAC2-asscociated core complex","MSI1"
"AP3-BLOC1 complex","APL5"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","VPS5"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","VPS35"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","VPS29"
"GINS complex","SLD5"
"GINS complex","PSF3"
"GINS complex","PSF2"
"SIN3-SAP25 complex","MSI1"
"BRMS1-SIN3-HDAC complex","MSI1"
"SNARE complex (RINT1, ZW10, p31, Stx18)","RPN12"
"SNARE complex (RINT1, ZW10, p31, Stx18)","TIP20"
"SNARE complex (RINT1, ZW10, p31)","RPN12"
"SNARE complex (RINT1, ZW10, p31)","TIP20"
"SNARE complex (HGS, SNAP25, STX13)","VPS27"
"BRG1-SIN3A complex","HSL7"
"BRG1-SIN3A complex","MSI1"
"BRM-SIN3A complex","HSL7"
"BRM-SIN3A complex","MSI1"
"DDB2 complex","HRT1"
"CSA complex","HRT1"
"CSA complex","RAD28"
"CSA-POLIIa complex","HRT1"
"CSA-POLIIa complex","RAD28"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","HRT1"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","SKP1"
"Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)","CDC53"
"SNARE complex (STX4, VAMP1, VAMP7)","NYV1"
"SIN3-ING1b complex I","MSI1"
"SIN3-ING1b complex II","MSI1"
"TREX complex","THO2"
"THO complex","THO2"
"Exon junction complex","NMD2"
"LARC complex (LCR-associated remodeling complex)","MSI1"
"URI complex (Unconventional prefoldin RPB5 Interactor)","RPB5"
"URI complex (Unconventional prefoldin RPB5 Interactor)","SKP1"
"URI complex (Unconventional prefoldin RPB5 Interactor)","CDC53"
"URI complex (Unconventional prefoldin RPB5 Interactor)","GIM4"
"URI complex (Unconventional prefoldin RPB5 Interactor)","RVB2"
"URI complex (Unconventional prefoldin RPB5 Interactor)","RVB1"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","SUP45"
"SMG-1-UPF-ERF1-ERF3 complex (SURF)","NAM7"
"NuA4/Tip60-HAT complex B","SWC4"
"NuA4/Tip60-HAT complex B","RVB2"
"NuA4/Tip60-HAT complex B","RVB1"
"NuA4/Tip60-HAT complex B","TRA1"
"Exosome","RRP6"
"Exosome","RRP45"
"Exosome","RRP4"
"Exosome","RRP42"
"Exosome","RRP43"
"Exosome","SKI6"
"Exosome","RRP46"
"Exosome","RRP40"
"Exosome","CSL4"
"NuA4/Tip60-HAT complex A","YAF9"
"NuA4/Tip60-HAT complex A","EAF6"
"NuA4/Tip60-HAT complex A","SWC4"
"NuA4/Tip60-HAT complex A","EAF7"
"NuA4/Tip60-HAT complex A","RVB2"
"NuA4/Tip60-HAT complex A","RVB1"
"NuA4/Tip60-HAT complex A","TRA1"
"DMAP1-associated complex","VPS72"
"DMAP1-associated complex","SWC4"
"DMAP1-associated complex","RVB2"
"DMAP1-associated complex","RVB1"
"DMAP1-associated complex","TRA1"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","HSL7"
"BRM-SIN3A-HDAC complex","HSL7"
"eRF1-eRF3-GTP-Mg(2+) complex","SUP45"
"FCP1-associated protein complex","HSL7"
"FCP1-associated protein complex","RPB2"
"FCP1-associated protein complex","TFG1"
"FCP1-associated protein complex","FCP1"
"Upf complex (UPF1, UPF2, UPF3a)","NAM7"
"Upf complex (UPF1, UPF2, UPF3a)","NMD2"
"Upf complex (UPF1, UPF2, UPF3b)","NAM7"
"Upf complex (UPF1, UPF2, UPF3b)","NMD2"
"Postsplicing complex","NAM7"
"Postsplicing complex","NMD2"
"20S methylosome-SmD complex","HSL7"
"20S methylosome-SmD complex","SMD1"
"20S methylosome-SmD complex","SMD3"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","RRP6"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","RRP4"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","DCP2"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","XRN1"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","NAM7"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","NMD2"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","SKI6"
"JBP1-pICln complex","HSL7"
"Anti-Sm protein complex","HSL7"
"6S methyltransferase complex","SMD1"
"6S methyltransferase complex","SMD3"
"20S methylosome and RG-containing Sm protein complex","HSL7"
"20S methylosome and RG-containing Sm protein complex","SMD1"
"20S methylosome and RG-containing Sm protein complex","SMD2"
"20S methylosome and RG-containing Sm protein complex","SMD3"
"6S methyltransferase and RG-containing Sm proteins complex","SME1"
"6S methyltransferase and RG-containing Sm proteins complex","SMX3"
"6S methyltransferase and RG-containing Sm proteins complex","SMD1"
"6S methyltransferase and RG-containing Sm proteins complex","SMD2"
"6S methyltransferase and RG-containing Sm proteins complex","SMD3"
"20S methyltransferase core complex","HSL7"
"RICH1/AMOT polarity complex, Flag-Rich1 precipitated","CAP2"
"DNMT1-EHMT2-PCNA complex","POL30"
"SNARE complex (VAMP3, STX6, VTI1A)","VTI1"
"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)","VTI1"
"MTA1 complex","MSI1"
"MTA2 complex","MSI1"
"MTA1-HDAC core complex","MSI1"
"hMediator complex (MED23, CDK8, CCNC, MED7)","MED7"
"hMediator complex (MED23, CDK8, CCNC, MED7)","SSN8"
"hMediator complex (MED23, CDK8, CCNC)","SSN8"
"CDK8-CyclinC-Mediator complex","SSN8"
"Mediator complex 1","RGR1"
"Mediator complex 1","MED6"
"Mediator complex 1","SSN8"
"Mediator complex 2","RGR1"
"Mediator complex 2","MED6"
"ARC92-Mediator complex","MED7"
"ARC92-Mediator complex","RGR1"
"ARC92-Mediator complex","MED6"
"CRSP-Mediator 2 complex","MED7"
"CRSP-Mediator 2 complex","RGR1"
"CRSP-Mediator 2 complex","MED6"
"Toposome","POB3"
"Toposome","PRP8"
"CEN complex","POB3"
"CEN complex","NIC96"
"CEN complex","SPT16"
"FACT-NEK9 complex","POB3"
"FACT-NEK9 complex","SPT16"
"FACT complex","POB3"
"FACT complex","SPT16"
"FACT complex, UV-activated","CKB2"
"FACT complex, UV-activated","POB3"
"FACT complex, UV-activated","SPT16"
"Class C Vps complex (VPS11, VPS18, STX7)","PEP5"
"Class C Vps complex (VPS11, VPS18, STX7)","PEP3"
"Class C Vps complex (VPS11, VPS18, VPS16)","VPS16"
"Class C Vps complex (VPS11, VPS18, VPS16)","PEP5"
"Class C Vps complex (VPS11, VPS18, VPS16)","PEP3"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","PEP5"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","PEP3"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","VPS16"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","PEP5"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","PEP3"
"CDC7-DBF7 complex","CDC7"
"BRCA1-RAD50-MRE11-NBS1 complex","RAD50"
"EED-EZH2 complex","MSI1"
"GAA1-GPI8-PIGT-PIG-PIGS complex","GAA1"
"GAA1-GPI8-PIGT-PIG-PIGS complex","GPI8"
"GAA1-GPI8-PIGT-PIG-PIGS complex","GPI16"
"GAA1-GPI8-PIGT-PIG-PIGS complex","GPI17"
"GAA1-GPI8-PIGT-PIG-PIGS complex","GAB1"
"KIN17-PCNA-RPA70 complex","RTS2"
"KIN17-PCNA-RPA70 complex","POL30"
"KIN17-PCNA-RPA70 complex","RFA1"
"p23 protein complex","PEF1"
"RC complex (Replication competent complex)","POL1"
"RC complex (Replication competent complex)","RFC2"
"RC complex (Replication competent complex)","RFC4"
"RC complex (Replication competent complex)","RFC1"
"RC complex (Replication competent complex)","RFC3"
"RC complex (Replication competent complex)","RFC5"
"RC complex (Replication competent complex)","POL12"
"RC complex during S-phase of cell cycle","POL1"
"RC complex during S-phase of cell cycle","CDC9"
"RC complex during S-phase of cell cycle","RFA1"
"RC complex during S-phase of cell cycle","POL3"
"RC complex during S-phase of cell cycle","RFC4"
"RC complex during S-phase of cell cycle","RFC1"
"RC complex during S-phase of cell cycle","POL2"
"RC complex during G2/M-phase of cell cycle","POL1"
"RC complex during G2/M-phase of cell cycle","RFA1"
"RC complex during G2/M-phase of cell cycle","POL3"
"RC complex during G2/M-phase of cell cycle","RFC4"
"RC complex during G2/M-phase of cell cycle","RFC1"
"RC complex during G2/M-phase of cell cycle","POL2"
"CAK core complex (Cdk-activating kinase core complex)","KIN28"
"CAK core complex (Cdk-activating kinase core complex)","CCL1"
"CAK complex (Cdk-activating kinase complex)","KIN28"
"CAK complex (Cdk-activating kinase complex)","CCL1"
"CAK complex (Cdk-activating kinase complex)","TFB3"
"HNF4A-SUB1 complex","SUB1"
"CAK-ERCC2 complex","RAD3"
"CAK-ERCC2 complex","KIN28"
"CAK-ERCC2 complex","CCL1"
"CAK-ERCC2 complex","TFB3"
"TFIIH transcription factor core complex","SSL2"
"TFIIH transcription factor core complex","TFB1"
"TFIIH transcription factor core complex","TFB4"
"TFIIH transcription factor core complex","TFB2"
"PCNA-PAF complex","POL30"
"Snurportin-CRM1-RanGTP complex","CRM1"
"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)","HRT1"
"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)","SKP1"
"Ubiquitin E3 ligase (FBXW11, SKP1A, CUL1, RBX1)","CDC53"
"SNX complex (SNX1, SNX6)","VPS5"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","VPS5"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","VPS35"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","VPS29"
"12S U11 snRNP","SME1"
"12S U11 snRNP","SMX3"
"12S U11 snRNP","SMD1"
"12S U11 snRNP","SMD2"
"12S U11 snRNP","SMD3"
"SNX complex (SNX1, SNX1a, SNX2, SNX4)","VPS5"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, LEPR)","VPS5"
"PCNA-KU antigen complex","POL30"
"PCNA-KU antigen complex","YKU70"
"PCNA-KU antigen complex","YKU80"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, INSR)","VPS5"
"Frataxin complex","HSP60"
"Frataxin complex","SSC1"
"Frataxin complex","ISD11"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, EGFR)","VPS5"
"SNX complex (SNX1, SNX1a, SNX2, SNX4, PDGFRA)","VPS5"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","TIF35"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","HCR1"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","PRT1"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","TIF34"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","RPG1"
"DNA polymerase alpha-primase complex","POL1"
"DNA polymerase alpha-primase complex","PRI1"
"DNA polymerase alpha-primase complex","PRI2"
"DNA polymerase alpha-primase complex","POL12"
"SNX complex (SNX1, SNX1a, TFRC)","VPS5"
"transcription factor IIIC multisubunit complex","TFC1"
"transcription factor IIIC multisubunit complex","TFC4"
"TFIIIC containing-TOP1-SUB1 complex","SUB1"
"TFIIIC containing-TOP1-SUB1 complex","TFC1"
"TFIIIC containing-TOP1-SUB1 complex","TFC4"
"DNA synthesome complex (17 subunits)","POL1"
"DNA synthesome complex (17 subunits)","POL30"
"DNA synthesome complex (17 subunits)","RFA1"
"DNA synthesome complex (17 subunits)","POL3"
"DNA synthesome complex (17 subunits)","RFC1"
"DNA synthesome complex (17 subunits)","POL31"
"DNA synthesome complex (17 subunits)","PRI1"
"DNA synthesome complex (17 subunits)","PRI2"
"DNA synthesome complex (17 subunits)","DPB2"
"DNA synthesome complex (17 subunits)","POL2"
"DNA synthesome complex (17 subunits)","POL12"
"DNA synthesome complex (17 subunits)","DPB4"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","TFC1"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","TFC4"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","BRF1"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","TFC1"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","TFC4"
"CRM1-Survivin-AuroraB mitotic complex","CRM1"
"CRM1-Survivin mitotic complex","CRM1"
"RFC2-RIalpha complex","RFC4"
"RFC2-RIalpha complex","RFC2"
"ATR-HDAC2 complex","MEC1"
"ATR-HDAC2-CHD4 complex","MEC1"
"CF IIAm complex (Cleavage factor IIAm complex)","SSL2"
"CF IIAm complex (Cleavage factor IIAm complex)","MUD2"
"CF IIAm complex (Cleavage factor IIAm complex)","TFB2"
"CF IIAm complex (Cleavage factor IIAm complex)","CLP1"
"SMN complex","SME1"
"SMN complex","SMX3"
"SMN complex","SMD1"
"SMN complex","SMD2"
"SMN complex","SMD3"
"Cleavage and polyadenylation factor (CPSF)","CFT1"
"Cleavage and polyadenylation factor (CPSF)","FIP1"
"Cleavage and polyadenylation factor (CPSF)","CFT2"
"Cleavage stimulation factor","RNA14"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","CFT1"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","RNA14"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","CFT2"
"snRNP-free U1A (SF-A) complex","DBP2"
"Histone H3.1 complex","HAT1"
"Histone H3.1 complex","MSI1"
"Histone H3.1 complex","CAC2"
"Histone H3.1 complex","KAP123"
"Histone H3.3 complex","HAT1"
"Histone H3.3 complex","HIR1"
"Histone H3.3 complex","MSI1"
"Histone H3.3 complex","KAP123"
"FA complex (Fanconi anemia complex)","MPH1"
"DSS1 complex","THP3"
"Integrator-RNAPII complex","RPB2"
"ING1-p300-PCNA complex","POL30"
"Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)","HRT1"
"p400-associated complex","RVB2"
"p400-associated complex","RVB1"
"p400-associated complex","TRA1"
"Paf complex","CDC73"
"Paf complex","CTR9"
"Paf complex","PAF1"
"Paf complex","LEO1"
"Paf complex","SKI8"
"SKI complex","SKI2"
"SKI complex","SKI3"
"SKI complex","SKI8"
"c-MYC-ATPase-helicase complex","RVB2"
"c-MYC-ATPase-helicase complex","RVB1"
"c-MYC-ATPase-helicase complex","TRA1"
"CBC complex (cap binding complex)","CBC2"
"CBC complex (cap binding complex)","STO1"
"TIP49-TIP48-BAF53 complex","RVB2"
"TIP49-TIP48-BAF53 complex","RVB1"
"PHAX-CBC complex (cap binding complex)","CBC2"
"PHAX-CBC complex (cap binding complex)","STO1"
"TRRAP-BAF53-HAT complex","TRA1"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","CRM1"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","CBC2"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","STO1"
"BCOR complex","SKP1"
"C complex spliceosome","SNU66"
"C complex spliceosome","PRP46"
"C complex spliceosome","CDC40"
"C complex spliceosome","HSH155"
"C complex spliceosome","PRP6"
"C complex spliceosome","SLU7"
"C complex spliceosome","LEA1"
"C complex spliceosome","DBP2"
"C complex spliceosome","SME1"
"C complex spliceosome","SMX3"
"C complex spliceosome","LSM3"
"C complex spliceosome","SMD1"
"C complex spliceosome","SMD2"
"C complex spliceosome","SMD3"
"C complex spliceosome","PRP9"
"C complex spliceosome","CUS1"
"C complex spliceosome","PRP45"
"C complex spliceosome","RSE1"
"C complex spliceosome","PRP11"
"C complex spliceosome","PRP21"
"C complex spliceosome","PRP8"
"C complex spliceosome","CWC27"
"C complex spliceosome","CEF1"
"C complex spliceosome","CLF1"
"C complex spliceosome","CWC22"
"C complex spliceosome","SYF1"
"C complex spliceosome","ECM2"
"C complex spliceosome","CWC15"
"C complex spliceosome","SPP382"
"C complex spliceosome","ISY1"
"C complex spliceosome","PRP19"
"C complex spliceosome","CWC21"
"C complex spliceosome","LSM2"
"CDC5L core complex","PRP46"
"CDC5L core complex","CEF1"
"CDC5L core complex","PRP19"
"CDC5L complex","SFI1"
"CDC5L complex","PRP46"
"CDC5L complex","HSH155"
"CDC5L complex","LEA1"
"CDC5L complex","SMD1"
"CDC5L complex","SMD2"
"CDC5L complex","SMD3"
"CDC5L complex","CUS1"
"CDC5L complex","HSH49"
"CDC5L complex","CEF1"
"CDC5L complex","CWC15"
"CDC5L complex","PRP19"
"ESCRT-III complex","DID4"
"ESCRT-III complex","VPS20"
"ESCRT-III complex","VPS60"
"ESCRT-II complex","VPS36"
"ESCRT-II complex","SNF8"
"ESCRT-II complex","VPS25"
"DNA double-strand break end-joining complex","YKU70"
"DNA double-strand break end-joining complex","YKU80"
"DNA double-strand break end-joining complex","DNL4"
"DNA double-strand break end-joining complex","RAD50"
"NCBP-NIP1 complex","STO1"
"RNA pol II containing coactivator complex Tat-SF","SPT5"
"RNA pol II containing coactivator complex Tat-SF","CUS2"
"ESCRT-I complex","STP22"
"ESCRT-I complex","VPS28"
"Rap1 complex","YKU70"
"Rap1 complex","YKU80"
"Rap1 complex","RAD50"
"Exon junction complex (mRNA splicing-dependent)","PRP8"
"Oligosaccharyltransferase complex (Stt3A variant)","OST1"
"Oligosaccharyltransferase complex (Stt3A variant)","SWP1"
"Oligosaccharyltransferase complex (Stt3A variant)","WBP1"
"Oligosaccharyltransferase complex (Stt3A variant)","OST2"
"Oligosaccharyltransferase complex (Stt3B variant)","OST1"
"Oligosaccharyltransferase complex (Stt3B variant)","SWP1"
"Oligosaccharyltransferase complex (Stt3B variant)","WBP1"
"Oligosaccharyltransferase complex (Stt3B variant)","OST2"
"Oligosaccharyltransferase OSTC-I","OST2"
"Oligosaccharyltransferase OSTC-I","OST1"
"Oligosaccharyltransferase OSTC-I","SWP1"
"Oligosaccharyltransferase OSTC-I","WBP1"
"Oligosaccharyltransferase OSTC-II","OST2"
"Oligosaccharyltransferase OSTC-II","OST1"
"Oligosaccharyltransferase OSTC-II","SWP1"
"Oligosaccharyltransferase OSTC-II","SSS1"
"Oligosaccharyltransferase OSTC-II","WBP1"
"Oligosaccharyltransferase OSTC-III","OST2"
"Oligosaccharyltransferase OSTC-III","OST1"
"Oligosaccharyltransferase OSTC-III","SWP1"
"Oligosaccharyltransferase OSTC-III","WBP1"
"Sec61-Sec62-Sec63 complex","SEC63"
"Sec61-Sec62-Sec63 complex","SEC62"
"Sec61-Sec62-Sec63 complex","SSS1"
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)","HRT1"
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)","UTP13"
"Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)","HRT1"
"Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)","HRT1"
"Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)","SKP1"
"Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)","CDC53"
"TRF2-Ku complex","YKU70"
"TRF2-Ku complex","YKU80"
"TFIIA-TRF2 complex","TOA2"
"H2AX complex, isolated from cells without IR exposure","POB3"
"H2AX complex, isolated from cells without IR exposure","SPT16"
"WINAC complex","TOP2"
"WINAC complex","SPT16"
"FIB-associated protein complex","HSL7"
"Menin-associated histone methyltransferase complex","RPB2"
"Menin-associated histone methyltransferase complex","BRE2"
"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)","SKP1"
"MLL-HCF complex","BRE2"
"ALL-1 supercomplex","TAF6"
"ALL-1 supercomplex","MSI1"
"ALL-1 supercomplex","TAF12"
"ALL-1 supercomplex","CFT2"
"Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)","HRT1"
"Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)","SKP1"
"Chromatin assembly complex (CAF-1 complex)","MSI1"
"Chromatin assembly complex (CAF-1 complex)","CAC2"
"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)","HRT1"
"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)","SKP1"
"Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)","CDC53"
"SRm160/300 complex","SNP1"
"SRm160/300 complex","LEA1"
"SRm160/300 complex","CWC21"
"Large Drosha complex","DBP2"
"Large Drosha complex","RNT1"
"ING4 complex (ING4, JADE1, KAT7, MEAF6)","EAF6"
"Pyruvate dehydrogenase complex","PDB1"
"hASC-1 complex","YKR023W"
"Elongator holo complex","ELP2"
"Elongator holo complex","ELP4"
"Elongator holo complex","ELP3"
"ASCOM complex","BRE2"
"NCOR1 complex","RSE1"
"NCOR1 complex","PRP21"
"G protein complex (GNG2, GNB2L1, RAF1)","ASC1"
"Vigilin-DNA-PK-Ku antigen complex","YKU70"
"Vigilin-DNA-PK-Ku antigen complex","YKU80"
"Vigilin-DNA-PK-Ku antigen complex","SCP160"
"FA core complex (Fanconi anemia core complex)","MPH1"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","TOP2"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","RAD50"
"SF3A1-SF3A2-SF3A3 complex","PRP9"
"SF3A1-SF3A2-SF3A3 complex","PRP11"
"SF3A1-SF3A2-SF3A3 complex","PRP21"
"SF3b complex","HSH155"
"SF3b complex","CUS1"
"SF3b complex","RSE1"
"SF3b complex","HSH49"
"SF3b complex","RDS3"
"SF3b complex","YSF3"
"(E.F.G) complex","SME1"
"(E.F.G) complex","SMX3"
"SMN containing complex","SMD1"
"SMN containing complex","SMD2"
"SMN containing complex","SMD3"
"SMN-PolII-RHA complex","SUA7"
"SMAD3-HEF1-APC10-CDH1 complex","DOC1"
"BUB1-BUB3 complex","BUB1"
"BUB1-BUB3 complex","BUB3"
"mTOR complex (MTOR, RICTOR, MLST8)","TSC11"
"mTOR complex (MTOR, RICTOR, MLST8)","LST8"
"APPBP1-UBA3 complex","ULA1"
"APPBP1-UBA3 complex","UBA3"
"Ubiquitin E3 ligase (CDC34, CUL1, RBX1)","HRT1"
"Ubiquitin E3 ligase (CDC34, CUL1, RBX1)","CDC53"
"Ubiquitin E3 ligase (CHEK1, CUL4A)","CHK1"
"Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)","HRT1"
"COP9 signalosome complex","ERV1"
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)","HRT1"
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)","SKP1"
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)","CDC53"
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)","RUB1"
"Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)","HRT1"
"Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)","SKP1"
"Ubiquitin E3 ligase (SMAD3, BTRC, CUL1, SKP1A, RBX1)","CDC53"
"Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)","HRT1"
"Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)","SKP1"
"Ubiquitin E3 ligase (FBXO18, SKP1A, CUL1, RBX1)","CDC53"
"Ubiquitin E3 ligase (NIPA, SKP1A, CUL1, RBX1)","HRT1"
"Ubiquitin E3 ligase (NIPA, SKP1A, CUL1, RBX1)","SKP1"
"Ubiquitin E3 ligase (NIPA, SKP1A, CUL1, RBX1)","CDC53"
"9-1-1-LIG1 complex","RAD17"
"9-1-1-LIG1 complex","CDC9"
"9-1-1-FEN1 complex","RAD17"
"9-1-1-FEN1 complex","RAD27"
"9-1-1-POLB complex","RAD17"
"CHTF18-RFC2-5 complex","RFC2"
"CHTF18-RFC2-5 complex","RFC4"
"CHTF18-RFC2-5 complex","RFC3"
