"complex","target"
"CSA-POLIIa complex","A0A3Q7FAS5"
"CSA-POLIIa complex","A0A3Q7FDZ3"
"SIN3-ING1b complex I","A0A3Q7GHU0"
"SIN3-ING1b complex II","A0A3Q7GHU0"
"Exon junction complex (EIF4A3, MLN51, MAGOH, Y14)","K4C7H6"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","A0A3Q7EQR4"
"Exon junction complex (EIF4A3, MLN51, UPF3B, MAGOH, Y14, PYM)","K4C7H6"
"Apoptosis- and splicing-associated protein complex (ASAP-L), SAP18, RNPS1, Acinus-L","A0A3Q7GHU0"
"Y14-Magoh complex","K4C7H6"
"TREX complex","A0A3Q7H235"
"TREX complex","A0A3Q7IR51"
"TREX complex","A0A3Q7I563"
"TREX complex","A0A3Q7GJC5"
"TREX complex","A0A3Q7EM37"
"TREX complex","A0A3Q7HIN8"
"THO complex","A0A3Q7H235"
"THO complex","A0A3Q7I563"
"THO complex","A0A3Q7GJC5"
"THO complex","A0A3Q7EM37"
"Exon junction complex","A0A3Q7IR51"
"Exon junction complex","A0A3Q7HZW4"
"Exon junction complex","A0A3Q7G3Z4"
"Exon junction complex","K4C7H6"
"URI complex (Unconventional prefoldin RPB5 Interactor)","A0A3Q7HER8"
"URI complex (Unconventional prefoldin RPB5 Interactor)","A0A3Q7GSL9"
"URI complex (Unconventional prefoldin RPB5 Interactor)","A0A3Q7G4Q1"
"NuA4/Tip60-HAT complex B","A0A3Q7EHC5"
"NuA4/Tip60-HAT complex B","A0A3Q7G4Q1"
"Exosome","A0A3Q7IE22"
"Exosome","A0A3Q7GHN6"
"Exosome","A0A3Q7I6C9"
"Exosome","A0A3Q7HHV8"
"Exosome","A0A3Q7IK59"
"Exosome","A0A3Q7H133"
"Exosome","A0A3Q7G4A5"
"NuA4/Tip60-HAT complex A","A0A3Q7J331"
"NuA4/Tip60-HAT complex A","A0A3Q7EHC5"
"NuA4/Tip60-HAT complex A","A0A3Q7G4Q1"
"DMAP1-associated complex","A0A3Q7FYU2"
"DMAP1-associated complex","A0A3Q7EHC5"
"DMAP1-associated complex","A0A3Q7G4Q1"
"BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I","A0A3Q7HJF8"
"BRM-SIN3A-HDAC complex","A0A3Q7HJF8"
"FCP1-associated protein complex","A0A3Q7HJF8"
"FCP1-associated protein complex","Q42877"
"FCP1-associated protein complex","A0A3Q7HK80"
"Upf complex (UPF1, UPF2, UPF3a)","A0A3Q7G3Z4"
"Upf complex (UPF1, UPF2, UPF3b)","A0A3Q7G3Z4"
"Postsplicing complex","A0A3Q7G3Z4"
"Postsplicing complex","K4C7H6"
"20S methylosome-SmD complex","A0A3Q7HJF8"
"20S methylosome-SmD complex","A0A3Q7FKZ7"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","A0A3Q7IE22"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","A0A3Q7I6C9"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","A0A3Q7GNA3"
"mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)","A0A3Q7G3Z4"
"JBP1-pICln complex","A0A3Q7HJF8"
"JBP1-pICln complex","A0A3Q7FKZ7"
"Anti-Sm protein complex","A0A3Q7HJF8"
"Anti-Sm protein complex","A0A3Q7FKZ7"
"6S methyltransferase complex","A0A3Q7FKZ7"
"20S methylosome and RG-containing Sm protein complex","A0A3Q7HJF8"
"20S methylosome and RG-containing Sm protein complex","A0A3Q7FKZ7"
"20S methylosome and RG-containing Sm protein complex","A0A3Q7I6X8"
"6S methyltransferase and RG-containing Sm proteins complex","A0A3Q7FKZ7"
"6S methyltransferase and RG-containing Sm proteins complex","A0A3Q7JFT1"
"6S methyltransferase and RG-containing Sm proteins complex","A0A3Q7I6X8"
"20S methyltransferase core complex","A0A3Q7HJF8"
"20S methyltransferase core complex","A0A3Q7FKZ7"
"RICH1/AMOT polarity complex, Flag-Rich1 precipitated","A0A3Q7JAJ0"
"DNMT1-EHMT2-PCNA complex","Q8H0Q1"
"DNMT1-EHMT2-PCNA complex","A0A3Q7IUT4"
"DNMT1-EHMT2 complex","A0A3Q7IUT4"
"TRAP-SMCC mediator complex","A0A3Q7FKU8"
"BRAF53-BRCA2 complex","A0A3Q7EY16"
"hMediator complex (MED23, CDK8, CCNC, MED7)","A0A3Q7GAJ8"
"hMediator complex (MED23, CDK8, CCNC, MED7)","A0A3Q7H1M0"
"hMediator complex (MED23, CDK8, CCNC, MED7)","A0A3Q7HAQ8"
"hMediator complex (MED23, CDK8, CCNC)","A0A3Q7H1M0"
"hMediator complex (MED23, CDK8, CCNC)","A0A3Q7HAQ8"
"CDK8-CyclinC-Mediator complex","A0A3Q7H1M0"
"Mediator complex 1","A0A3Q7F6U7"
"Mediator complex 1","A0A3Q7H1M0"
"Mediator complex 1","A0A3Q7HAQ8"
"Mediator complex 2","A0A3Q7F6U7"
"Mediator complex 2","A0A3Q7HAQ8"
"ARC92-Mediator complex","A0A3Q7GAJ8"
"ARC92-Mediator complex","A0A3Q7F6U7"
"ARC92-Mediator complex","A0A3Q7GUT5"
"ARC92-Mediator complex","A0A3Q7HAQ8"
"CRSP-Mediator 2 complex","A0A3Q7GAJ8"
"CRSP-Mediator 2 complex","A0A3Q7F6U7"
"CRSP-Mediator 2 complex","A0A3Q7HAQ8"
"CEN complex","A0A3Q7GEW0"
"CEN complex","A0A3Q7G255"
"CEN complex","A0A3Q7E988"
"Class C Vps complex (VPS11, VPS18, STX7)","A0A3Q7GVL1"
"Class C Vps complex (VPS11, VPS18, STX7)","A0A3Q7GR82"
"Class C Vps complex (VPS11, VPS18, VPS16)","A0A3Q7IA65"
"Class C Vps complex (VPS11, VPS18, VPS16)","A0A3Q7GVL1"
"Class C Vps complex (VPS11, VPS18, VPS16)","A0A3Q7GR82"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","A0A3Q7GVL1"
"Class C Vps complex (hVPS11, hVPS18, rVPS33a )","A0A3Q7GR82"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","A0A3Q7IA65"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","A0A3Q7GVL1"
"Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )","A0A3Q7GR82"
"CDC7-DBF7 complex","A0A3Q7HSL6"
"BRCA1-RAD50-MRE11-NBS1 complex","A0A3Q7F7N9"
"BRCA1-RAD50-MRE11-NBS1 complex","A0A3Q7HGI7"
"EED-EZH2 complex","A0A3Q7HHK7"
"EED-EZH2 complex","A0A3Q7FLF2"
"GAA1-GPI8-PIGT-PIG-PIGS complex","A0A3Q7FLW2"
"GAA1-GPI8-PIGT-PIG-PIGS complex","A0A3Q7IAY6"
"GAA1-GPI8-PIGT-PIG-PIGS complex","A0A3Q7I2T5"
"GAA1-GPI8-PIGT-PIG-PIGS complex","A0A3Q7I4G8"
"GAA1-GPI8-PIGT-PIG-PIGS complex","A0A3Q7IPW4"
"KIN17-PCNA-RPA70 complex","A0A3Q7GQ16"
"KIN17-PCNA-RPA70 complex","Q8H0Q1"
"KIN17-PCNA-RPA70 complex","A0A3Q7HQT4"
"RC complex (Replication competent complex)","H9E8V2"
"RC complex (Replication competent complex)","A0A3Q7ISG3"
"RC complex (Replication competent complex)","A0A3Q7HVT6"
"RC complex (Replication competent complex)","A0A3Q7GX64"
"RC complex (Replication competent complex)","A0A3Q7GGU4"
"RC complex during S-phase of cell cycle","A0A3Q7FS58"
"RC complex during S-phase of cell cycle","H9E8V2"
"RC complex during S-phase of cell cycle","A0A3Q7HQT4"
"RC complex during S-phase of cell cycle","A0A3Q7ILH5"
"RC complex during S-phase of cell cycle","A0A3Q7HVT6"
"RC complex during S-phase of cell cycle","A0A3Q7JP74"
"RC complex during G2/M-phase of cell cycle","A0A3Q7FS58"
"RC complex during G2/M-phase of cell cycle","H9E8V2"
"RC complex during G2/M-phase of cell cycle","A0A3Q7HQT4"
"RC complex during G2/M-phase of cell cycle","A0A3Q7ILH5"
"RC complex during G2/M-phase of cell cycle","A0A3Q7HVT6"
"RC complex during G2/M-phase of cell cycle","A0A3Q7JP74"
"CAK complex (Cdk-activating kinase complex)","A0A3Q7G7G9"
"TFIIH transcription factor complex","A0A3Q7IPH3"
"CAK-ERCC2 complex","A0A3Q7HJU4"
"CAK-ERCC2 complex","A0A3Q7G7G9"
"TFIIH transcription factor core complex","A0A3Q7HUB7"
"TFIIH transcription factor core complex","A0A3Q7GY47"
"TFIIH transcription factor core complex","A0A3Q7F4K2"
"PCNA-PAF complex","Q8H0Q1"
"Snurportin-CRM1-RanGTP complex","D1MAF2"
"Snurportin-CRM1-RanGTP complex","A0A3Q7HX87"
"Snurportin-CRM1-RanGTP complex","A0A3Q7HXZ6"
"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)","A0A3Q7FSD1"
"12S U11 snRNP","A0A3Q7JFT1"
"12S U11 snRNP","A0A3Q7I6X8"
"12S U11 snRNP","A0A3Q7JIL2"
"12S U11 snRNP","A0A3Q7ES40"
"DNA repair complex NEIL2-PNK-Pol(beta)-LigIII(alpha)-XRCC1","A0A3Q7FCA0"
"DNA repair complex NEIL1-PNK-Pol(beta)-LigIII(alpha)-XRCC1","A0A3Q7FCA0"
"PCNA-KU antigen complex","Q8H0Q1"
"PCNA-KU antigen complex","A0A3Q7I954"
"Frataxin complex","A0A3Q7EYE7"
"Frataxin complex","A0A3Q7F7G5"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","A0A3Q7F3X8"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","A0A3Q7JDB3"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","A0A3Q7F4A6"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","A0A3Q7EK17"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","A0A3Q7IKR1"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","A0A3Q7F9C8"
"eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)","A0A3Q7I640"
"DNA polymerase alpha-primase complex","H9E8V2"
"DNA polymerase alpha-primase complex","A0A3Q7HWP8"
"DNA polymerase alpha-primase complex","A0A3Q7G0A7"
"DNA polymerase alpha-primase complex","A0A3Q7GGU4"
"transcription factor IIIC multisubunit complex","A0A3Q7J4Y0"
"transcription factor IIIC multisubunit complex","A0A3Q7GW43"
"TFIIIC containing-TOP1-SUB1 complex","A0A3Q7J4Y0"
"TFIIIC containing-TOP1-SUB1 complex","A0A3Q7GW43"
"DNA synthesome complex (17 subunits)","H9E8V2"
"DNA synthesome complex (17 subunits)","Q8H0Q1"
"DNA synthesome complex (17 subunits)","A0A3Q7HQT4"
"DNA synthesome complex (17 subunits)","A0A3Q7ILH5"
"DNA synthesome complex (17 subunits)","A0A3Q7FIL9"
"DNA synthesome complex (17 subunits)","A0A3Q7HWP8"
"DNA synthesome complex (17 subunits)","A0A3Q7G0A7"
"DNA synthesome complex (17 subunits)","A0A3Q7FQD5"
"DNA synthesome complex (17 subunits)","A0A3Q7JP74"
"DNA synthesome complex (17 subunits)","A0A3Q7GGU4"
"DNA synthesome complex (17 subunits)","A0A3Q7IBS2"
"DNA synthesome complex (17 subunits)","A0A3Q7IZT6"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","A0A3Q7J4Y0"
"5S-DNA-TFIIIA-TFIIIC2 subcomplex","A0A3Q7GW43"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","A0A3Q7J4Y0"
"5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex","A0A3Q7GW43"
"CRM1-Survivin-AuroraB mitotic complex","D1MAF2"
"CRM1-Survivin mitotic complex","D1MAF2"
"RFC2-RIalpha complex","A0A3Q7GHE4"
"RFC2-RIalpha complex","A0A3Q7HVT6"
"RFC2-RIalpha complex","A0A3Q7ISG3"
"ATR-HDAC2 complex","A0A3Q7EUE6"
"ATR-HDAC2-CHD4 complex","A0A3Q7EUE6"
"CF IIAm complex (Cleavage factor IIAm complex)","A0A3Q7JY75"
"CF IIAm complex (Cleavage factor IIAm complex)","A0A3Q7HUB7"
"CF IIAm complex (Cleavage factor IIAm complex)","A0A3Q7GD86"
"CF IIAm complex (Cleavage factor IIAm complex)","A0A3Q7F4K2"
"CF IIAm complex (Cleavage factor IIAm complex)","A0A3Q7E9K8"
"SMN complex","A0A3Q7JFT1"
"SMN complex","A0A3Q7I6X8"
"Cleavage and polyadenylation factor (CPSF)","A0A3Q7FFW7"
"Cleavage and polyadenylation factor (CPSF)","A0A3Q7FES3"
"CPSF6-NUDT21 complex","A0A3Q7GD86"
"Cleavage stimulation factor","A0A3Q7J7Q7"
"Cleavage stimulation factor","A0A3Q7JBJ2"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","A0A3Q7J7Q7"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","A0A3Q7FFW7"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","A0A3Q7JBJ2"
"Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)","A0A3Q7FES3"
"snRNP-free U1A (SF-A) complex","A0A3Q7EQD0"
"Histone H3.1 complex","A0A3Q7F0W5"
"Histone H3.1 complex","A0A3Q7FBJ1"
"Histone H3.1 complex","A0A3Q7IP96"
"Histone H3.1 complex","A0A3Q7EQI5"
"Histone H3.3 complex","A0A3Q7F0W5"
"Histone H3.3 complex","A0A3Q7FBJ1"
"Histone H3.3 complex","A0A3Q7J021"
"Histone H3.3 complex","A0A3Q7EQI5"
"FA complex (Fanconi anemia complex)","A0A3Q7IU31"
"Integrator complex","A0A3Q7H1J9"
"Integrator complex","A0A3Q7FND6"
"DSS1 complex","A0A3Q7EY16"
"DSS1 complex","A0A3Q7GKV5"
"DSS1 complex","A0A3Q7FND6"
"Integrator-RNAPII complex","Q42877"
"Integrator-RNAPII complex","A0A3Q7H1J9"
"Integrator-RNAPII complex","A0A3Q7FND6"
"ING1-p300-PCNA complex","Q8H0Q1"
"p400-associated complex","A0A3Q7G4Q1"
"Paf complex","A0A3Q7GWM3"
"Paf complex","A0A3Q7FX27"
"SKI complex","A0A3Q7H4E1"
"c-MYC-ATPase-helicase complex","A0A3Q7G4Q1"
"CBC complex (cap binding complex)","A0A3Q7J5A0"
"TIP49-TIP48-BAF53 complex","A0A3Q7G4Q1"
"PHAX-CBC complex (cap binding complex)","A0A3Q7J5A0"
"PHAX-CBC complex (cap binding complex)","A0A3Q7GB65"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","D1MAF2"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","A0A3Q7HXZ6"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","A0A3Q7J5A0"
"CRM1-RAN-PHAX-CBC complex (cap binding complex)","A0A3Q7GB65"
"Polycomb repressive complex 4","A0A3Q7HHK7"
"C complex spliceosome","A0A3Q7F0F1"
"C complex spliceosome","A0A3Q7F4B9"
"C complex spliceosome","A0A3Q7I980"
"C complex spliceosome","A0A3Q7FTK4"
"C complex spliceosome","A0A3Q7EQD0"
"C complex spliceosome","A0A3Q7JFT1"
"C complex spliceosome","A0A3Q7INH3"
"C complex spliceosome","A0A3Q7I6X8"
"C complex spliceosome","A0A3Q7FN63"
"C complex spliceosome","A0A3Q7GFI2"
"C complex spliceosome","A0A494G9J1"
"C complex spliceosome","A0A3Q7I0H0"
"C complex spliceosome","A0A3Q7HYL3"
"C complex spliceosome","A0A3Q7FH48"
"C complex spliceosome","A0A3Q7HMK8"
"C complex spliceosome","A0A3Q7IR51"
"C complex spliceosome","A0A3Q7HZW4"
"C complex spliceosome","A0A3Q7IML6"
"C complex spliceosome","A0A3Q7FI09"
"C complex spliceosome","A0A3Q7G0D0"
"C complex spliceosome","A0A3Q7GG50"
"C complex spliceosome","A0A3Q7INK9"
"C complex spliceosome","A0A3Q7ES18"
"C complex spliceosome","A0A3Q7I9V8"
"C complex spliceosome","A0A3Q7HF18"
"C complex spliceosome","A0A3Q7I8V0"
"C complex spliceosome","A0A3Q7HQI0"
"C complex spliceosome","A0A3Q7HZM9"
"C complex spliceosome","K4C7H6"
"CDC5L core complex","A0A3Q7FST2"
"CDC5L core complex","A0A3Q7G4A9"
"CDC5L core complex","A0A3Q7G0D0"
"CDC5L core complex","A0A3Q7I8V0"
"CDC5L complex","A0A3Q7FST2"
"CDC5L complex","A0A3Q7FTK4"
"CDC5L complex","A0A3Q7I6X8"
"CDC5L complex","A0A3Q7GJ22"
"CDC5L complex","A0A3Q7HZW4"
"CDC5L complex","A0A3Q7G4A9"
"CDC5L complex","A0A3Q7G0D0"
"CDC5L complex","A0A3Q7I8V0"
"ESCRT-III complex","A0A3Q7JDY1"
"ESCRT-III complex","A0A3Q7GP80"
"ESCRT-II complex","A0A3Q7EM91"
"ESCRT-II complex","A0A3Q7I9Z2"
"ESCRT-II complex","A0A3Q7HRJ0"
"DNA double-strand break end-joining complex","A0A3Q7F7N9"
"DNA double-strand break end-joining complex","A0A3Q7I954"
"DNA double-strand break end-joining complex","A0A3Q7I2L6"
"DNA double-strand break end-joining complex","A0A3Q7HGI7"
"NCBP-NIP1 complex","A0A3Q7J5A0"
"RNA pol II containing coactivator complex Tat-SF","A0A3Q7IQ33"
"RNA pol II containing coactivator complex Tat-SF","A0A3Q7G3C5"
"RNA pol II containing coactivator complex Tat-SF","A0A3Q7IQI5"
"RNA pol II containing coactivator complex Tat-SF","A0A3Q7FPR2"
"Rap1 complex","A0A3Q7FS58"
"Rap1 complex","A0A3Q7I954"
"Rap1 complex","A0A3Q7HGI7"
"Exon junction complex (mRNA splicing-dependent)","A0A3Q7HZW4"
"Telomere-associated protein complex","A0A3Q7F1W2"
"TIN2 complex","A0A3Q7F1W2"
"Oligosaccharyltransferase complex (Stt3A variant)","A0A3Q7EUP1"
"Oligosaccharyltransferase complex (Stt3A variant)","Q9SMC4"
"Oligosaccharyltransferase complex (Stt3B variant)","A0A3Q7EUP1"
"Oligosaccharyltransferase complex (Stt3B variant)","Q9SMC4"
"TRF1-TIN2 complex","A0A3Q7F1W2"
"Oligosaccharyltransferase OSTC-I","Q9SMC4"
"Oligosaccharyltransferase OSTC-I","A0A3Q7GDJ1"
"Oligosaccharyltransferase OSTC-I","A0A3Q7EUP1"
"Rap1 complex","A0A3Q7F1W2"
"TRF-Rap1 complex I, 2MD","A0A3Q7F1W2"
"Oligosaccharyltransferase OSTC-II","Q9SMC4"
"Oligosaccharyltransferase OSTC-II","A0A3Q7GDJ1"
"Oligosaccharyltransferase OSTC-II","A0A3Q7EUP1"
"Oligosaccharyltransferase OSTC-III","Q9SMC4"
"Oligosaccharyltransferase OSTC-III","A0A3Q7IHA1"
"Oligosaccharyltransferase OSTC-III","A0A3Q7GDJ1"
"Oligosaccharyltransferase OSTC-III","A0A3Q7EUP1"
"Sec61-Sec62-Sec63 complex","A0A3Q7E9V7"
"Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)","A0A3Q7FPW8"
"Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)","Q9ZNU6"
"TRF2-Ku complex","A0A3Q7I954"
"TFIIA-TRF2 complex","A0A3Q7JXR1"
"H2AX complex I","A0A3Q7FS58"
"WINAC complex","A0A3Q7EN27"
"FIB-associated protein complex","A0A3Q7HJF8"
"Protein phosphatase 4 complex","A0A3Q7HI40"
"Protein phosphatase 4 complex","A0A3Q7FIB9"
"Menin-associated histone methyltransferase complex","Q42877"
"Menin-associated histone methyltransferase complex","A0A3Q7IY37"
"Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)","A0A3Q7HJM3"
"MLL-HCF complex","A0A3Q7IY37"
"ALL-1 supercomplex","A0A3Q7GHU0"
"ALL-1 supercomplex","A0A3Q7HXZ6"
"ALL-1 supercomplex","A0A3Q7I0H0"
"ALL-1 supercomplex","A0A3Q7FES3"
"Chromatin assembly complex (CAF-1 complex)","A0A3Q7IP96"
"SRm160/300 complex","A0A3Q7FTK4"
"SRm160/300 complex","A0A3Q7HZW4"
"SRm160/300 complex","A0A3Q7HQI0"
"Large Drosha complex","A0A3Q7EQD0"
"Large Drosha complex","A0A3Q7IVQ0"
"ING4 complex (ING4, JADE1, KAT7, MEAF6)","A0A3Q7J331"
"Elongator holo complex","A0A3Q7GMW9"
"Elongator holo complex","A0A3Q7IR73"
"Elongator holo complex","A0A3Q7FQP3"
"ASCOM complex","A0A3Q7IY37"
"Vigilin-DNA-PK-Ku antigen complex","A0A3Q7I954"
"FA core complex (Fanconi anemia core complex)","A0A3Q7IU31"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","A0A3Q7FS58"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","A0A3Q7FPR2"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","A0A3Q7EN27"
"TLE1 corepressor complex (MASH1 promoter-corepressor complex)","A0A3Q7HGI7"
"SF3A1-SF3A2-SF3A3 complex","A0A3Q7FN63"
"SF3A1-SF3A2-SF3A3 complex","A0A3Q7HYL3"
"SF3b complex","A0A3Q7GJ22"
"SF3b complex","A0A3Q7J4E0"
"SF3b complex","A0A3Q7HQA1"
"SF3b complex","A0A3Q7E907"
"(E.F.G) complex","A0A3Q7JFT1"
"SMN containing complex","A0A3Q7I6X8"
"PPP4C-PPP4R2-Gemin3-Gemin4 complex","A0A3Q7HI40"
"PPP4C-PPP4R2-Gemin3-Gemin4 complex","A0A3Q7FIB9"
"CPSF6-ITCH-NUDT21-POLR2A-UBAP2L complex","A0A3Q7GD86"
"CPSF6-EWSR1-ITCH-NUDT21-POLR2A-UBAP2L complex","A0A3Q7IVQ0"
"CPSF6-EWSR1-ITCH-NUDT21-POLR2A-UBAP2L complex","A0A3Q7GD86"
"CPSF6-ITCH-NUDT21-POLR2A complex","A0A3Q7GD86"
"SMAD3-HEF1-APC10-CDH1 complex","A0A3Q7EYM7"
"BUB1-BUB3 complex","A0A3Q7HC79"
"BUB1-BUB3 complex","A0A3Q7ES41"
"mTOR complex (MTOR, RICTOR, MLST8)","A0A3Q7G7N7"
"APPBP1-UBA3 complex","A0A3Q7JR94"
"APPBP1-UBA3 complex","A0A3Q7EHK7"
"COP9 signalosome complex","A0A3Q7J159"
"COP9 signalosome complex","A0A3Q7F4Q2"
"COP9 signalosome complex","A0A3Q7I9L2"
"COP9 signalosome complex","A0A3Q7FAS5"
"COP9 signalosome complex","A0A3Q7FDZ3"
"Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)","A0A3Q7I9N5"
"CHTF18-RFC2-5 complex","A0A3Q7ISG3"
"CHTF18-RFC2-5 complex","A0A3Q7HVT6"
"CHTF18-RFC2-5 complex","A0A3Q7GX64"
"RFC2-5 subcomplex","A0A3Q7ISG3"
"RFC2-5 subcomplex","A0A3Q7HVT6"
"RFC2-5 subcomplex","A0A3Q7GX64"
"BRD4-RFC complex","A0A3Q7ISG3"
"BRD4-RFC complex","A0A3Q7HVT6"
"BRD4-RFC complex","A0A3Q7GX64"
"MCM8-ORC2-CDC6 complex","A0A494G932"
"MCM8-ORC2-CDC6 complex","A0A3Q7HXH7"
"BRCA1-IRIS-pre-replication complex","A0A3Q7FFF7"
"BRCA1-IRIS-pre-replication complex","A0A3Q7HXH7"
"BARD1-BRCA1-CSTF complex","A0A3Q7J7Q7"
"BARD1-BRCA1-CSTF complex","A0A3Q7JBJ2"
"MDC1-MRN-ATM-FANCD2 complex","A0A3Q7F7N9"
"MDC1-MRN-ATM-FANCD2 complex","A0A3Q7FSB8"
"MDC1-MRN-ATM-FANCD2 complex","A0A3Q7GRT9"
"MDC1-MRN-ATM-FANCD2 complex","A0A3Q7HGI7"
"MDC1-MRN-ATM-FANCD2 complex","A0A3Q7EN67"
"MDC1-MRE11-RAD50-NBS1 complex","A0A3Q7F7N9"
"MDC1-MRE11-RAD50-NBS1 complex","A0A3Q7GRT9"
"MDC1-MRE11-RAD50-NBS1 complex","A0A3Q7HGI7"
"MSH2/6-BLM-p53-RAD51 complex","A0A3Q7H0I8"
"MutS-alpha-PK-zeta complex","A0A3Q7H0I8"
"PCNA complex","A0A3Q7HQT4"
"PCNA complex","Q8H0Q1"
"ASF1-interacting protein complex","A0A3Q7J021"
"ASF1-interacting protein complex","A0A3Q7IP96"
"ASF1-histone containing complex","A0A3Q7FBJ1"
"ASF1-histone containing complex","A0A3Q7IP96"
"Dynactin complex (DCTN1, DCTN2, DCTN3, DCTN4, DCTN6, CAPZA1, CAPZB, ACTR1A)","A0A3Q7JAJ0"
"ERBB2-MEMO-SHC complex","A0A3Q7HKE6"
"PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated","A0A3Q7ENG5"
"Class C VPS/HOPS complex","A0A3Q7IA65"
"Class C VPS/HOPS complex","A0A3Q7GVL1"
"Class C VPS/HOPS complex","A0A3Q7GR82"
"POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex","A0A3Q7FPR2"
"POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex","A0A3Q7FES3"
"BRD4 complex","A0A3Q7F6U7"
"Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)","A0A3Q7IQ33"
"Transcription elongation factor complex (SUPT5H, CDK9, CCNT1)","A0A3Q7G3C5"
"HES1 promoter corepressor complex","A0A3Q7IL31"
"HES1 promoter-Notch enhancer complex","A0A3Q7IL31"
"ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex","A0A3Q7G7G9"
"RNA polymerase II (RNAPII)","A0A3Q7HVT2"
"RNA polymerase II (RNAPII)","A0A3Q7H7H6"
"RNA polymerase II (RNAPII)","Q42877"
"RNA polymerase II (RNAPII)","A0A3Q7GN86"
"RNA polymerase II (RNAPII)","A0A3Q7IAV3"
"RNA polymerase II (RNAPII)","A0A3Q7ITY2"
"RNA polymerase II (RNAPII)","A0A3Q7H2G3"
"RNA polymerase II (RNAPII)","A0A3Q7EUV9"
"BRCA1-core RNA polymerase II complex","A0A3Q7HVT2"
"BRCA1-core RNA polymerase II complex","A0A3Q7H7H6"
"BRCA1-core RNA polymerase II complex","Q42877"
